Station,Element,startDate,endDate,Latitude,Longitude,numObs,maxValue,minValue,meanValue,sumValue,dly_norm_sum,dly_norm_avg,numObs_norm,name
344573,prcp,04/01/2008,05/01/2008,36.72222,-97.79111,30,1.62,0.00,0.09,2.69,3.16,0.11,30,JEFFERSON
226527,prcp,04/01/2008,05/01/2008,34.93556,-89.84722,0,NA,NA,NA,NA,NA,NA,0,OLIVE BRANCH
347068,prcp,04/01/2008,05/01/2008,35.69056,-97.74500,30,4.12,0.00,0.16,4.90,3.44,0.11,30,PIEDMONT
234023,prcp,04/01/2008,05/01/2008,37.33444,-92.00583,30,2.70,0.00,0.22,6.59,4.28,0.14,30,HOUSTON 2 W
160537,prcp,04/01/2008,05/01/2008,32.76889,-92.00556,30,1.85,0.00,0.08,2.54,5.7,0.19,30,BASTROP
238542,prcp,04/01/2008,05/01/2008,38.43056,-94.02528,15,1.02,0.00,0.36,5.34,NA,NA,0,URICH 2 SW
415285,prcp,04/01/2008,05/01/2008,29.85694,-97.69583,30,1.05,0.00,0.08,2.34,NA,NA,0,LOCKHART 2 SW
229860,prcp,04/01/2008,05/01/2008,32.90278,-90.38167,30,2.10,0.00,0.28,8.42,5.97,0.2,30,YAZOO CITY 5 NNE
406493,prcp,04/01/2008,05/01/2008,36.55222,-84.17222,28,1.19,0.00,0.13,3.71,4.11,0.14,30,NEWCOMB
343835,prcp,04/01/2008,05/01/2008,36.70278,-101.47806,10,0.20,0.00,0.02,0.20,NA,NA,0,GUYMON
144812,prcp,04/01/2008,05/01/2008,37.38333,-96.08139,30,2.10,0.00,0.14,4.30,3.55,0.12,30,LONGTON
145363,prcp,04/01/2008,05/01/2008,39.12444,-97.70444,30,0.87,0.00,0.10,3.04,2.22,0.07,30,MINNEAPOLIS
225987,prcp,04/01/2008,05/01/2008,31.55194,-90.10583,30,1.82,0.00,0.11,3.37,6.15,0.21,30,MONTICELLO
035900,prcp,04/01/2008,05/01/2008,35.98278,-94.30611,5,3.06,0.05,1.13,5.67,NA,NA,0,PRAIRIE GROVE
410394,prcp,04/01/2008,05/01/2008,33.15250,-100.23333,30,1.32,0.00,0.06,1.88,1.65,0.06,30,ASPERMONT
409219,prcp,04/01/2008,05/01/2008,36.39250,-89.03167,30,2.88,0.00,0.22,6.50,4.86,0.16,30,UNION CITY
034572,prcp,04/01/2008,05/01/2008,36.49472,-91.53500,30,3.20,0.00,0.37,11.08,4.37,0.15,30,MAMMOTH SPRING
221606,prcp,04/01/2008,05/01/2008,34.00389,-90.06806,22,1.76,0.00,0.33,7.18,5.82,0.19,30,CHARLESTON
165783,prcp,04/01/2008,05/01/2008,30.03889,-90.69361,30,0.95,0.00,0.08,2.55,NA,NA,0,LUTCHER
413622,prcp,04/01/2008,05/01/2008,29.53389,-97.45000,30,2.25,0.00,0.13,3.75,3.04,0.1,30,GONZALES 1N
413624,prcp,04/01/2008,05/01/2008,29.43556,-97.51806,30,0.93,0.00,0.08,2.30,NA,NA,0,GONZALES 10 SW
235130,prcp,04/01/2008,05/01/2008,40.48917,-91.87806,29,1.48,0.00,0.16,4.65,NA,NA,0,LURAY 2 N
414563,prcp,04/01/2008,05/01/2008,30.91528,-94.00972,1,0.25,0.25,0.25,0.25,4.22,0.14,30,JASPER
031419,prcp,04/01/2008,05/01/2008,35.61111,-92.56139,30,3.05,0.00,0.35,10.38,NA,NA,0,CHIMES 12 ESE
033132,prcp,04/01/2008,05/01/2008,36.27472,-91.50556,30,2.40,0.00,0.32,9.53,NA,NA,0,HARDY
035177,prcp,04/01/2008,05/01/2008,34.14694,-93.89361,30,3.02,0.00,0.34,10.13,4.7,0.16,30,NEWHOPE 6 S
233601,prcp,04/01/2008,05/01/2008,39.72333,-91.37194,30,1.00,0.00,0.16,4.76,3.78,0.13,30,HANNIBAL WTR WKS
227595,prcp,04/01/2008,05/01/2008,32.39750,-90.06472,30,2.10,0.00,0.24,7.23,NA,NA,0,ROSS BARNETT RESERVR
150012,prcp,04/01/2008,05/01/2008,37.22056,-86.68639,8,3.54,0.09,0.82,6.60,4.49,0.15,30,ABERDEEN
348416,prcp,04/01/2008,05/01/2008,35.24500,-94.62500,14,4.19,0.00,0.61,8.59,4.51,0.15,30,SPIRO
224869,prcp,04/01/2008,05/01/2008,34.20444,-90.29083,30,1.28,0.00,0.24,7.29,4.85,0.16,30,LAMBERT 1W
145039,prcp,04/01/2008,05/01/2008,38.37778,-97.07528,30,5.87,0.00,0.28,8.51,2.99,0.1,30,MARION RSVR
142938,prcp,04/01/2008,05/01/2008,38.65111,-98.97194,30,1.09,0.00,0.08,2.50,NA,NA,0,GALATIA 1 NW
143037,prcp,04/01/2008,05/01/2008,38.53750,-98.16111,30,1.08,0.00,0.09,2.76,2.2,0.07,30,GENESEO
416119,prcp,04/01/2008,05/01/2008,33.19528,-95.22333,30,2.82,0.00,0.19,5.78,3.56,0.12,30,MT VERNON
224966,prcp,04/01/2008,05/01/2008,31.14944,-88.55500,30,2.20,0.00,0.14,4.07,5.45,0.18,30,LEAKESVILLE
410246,prcp,04/01/2008,05/01/2008,30.75694,-97.86194,30,0.65,0.00,0.07,2.08,2.57,0.09,30,ANDICE 2 SW
413828,prcp,04/01/2008,05/01/2008,33.62222,-100.32417,30,1.31,0.00,0.05,1.43,1.79,0.06,30,GUTHRIE
415271,prcp,04/01/2008,05/01/2008,30.73944,-94.92556,30,0.64,0.00,0.02,0.64,3.92,0.13,30,LIVINGSTON 2 NNE
404417,prcp,04/01/2008,05/01/2008,36.00278,-88.42528,30,3.04,0.00,0.27,7.99,4.57,0.15,30,HUNTINGDON WATER PLA
410248,prcp,04/01/2008,05/01/2008,32.34833,-102.55167,28,0.10,0.00,0.00,0.10,0.85,0.03,30,ANDREWS
154138,prcp,04/01/2008,05/01/2008,37.87250,-82.51944,30,0.91,0.00,0.10,3.09,NA,NA,0,INEZ 2 E
348708,prcp,04/01/2008,05/01/2008,36.03806,-98.95917,30,1.38,0.00,0.06,1.79,2.76,0.09,30,TALOGA
155444,prcp,04/01/2008,05/01/2008,37.43361,-86.00833,30,2.82,0.00,0.19,5.59,NA,NA,0,MILLERTOWN 4E
227467,prcp,04/01/2008,05/01/2008,34.73556,-88.94861,30,2.52,0.00,0.26,7.65,5.52,0.18,30,RIPLEY
230856,prcp,04/01/2008,05/01/2008,39.38389,-91.25944,30,0.98,0.00,0.14,4.32,3.87,0.13,30,BOWLING GREEN 2 NE
342011,prcp,04/01/2008,05/01/2008,34.27417,-96.41389,4,3.80,0.00,1.38,5.50,NA,NA,0,COLEMAN
405327,prcp,04/01/2008,05/01/2008,36.43333,-85.28333,19,1.43,0.00,0.25,4.75,4.86,0.16,30,LIVINGSTON 5 NE
035428,prcp,04/01/2008,05/01/2008,36.48861,-93.13389,30,3.10,0.00,0.26,7.89,3.59,0.12,30,OMAHA 4 NE
140865,prcp,04/01/2008,05/01/2008,38.56361,-99.23500,29,1.06,0.00,0.09,2.62,2.27,0.08,30,BISON
414325,prcp,04/01/2008,05/01/2008,29.66000,-95.47111,30,1.14,0.00,0.08,2.29,3.38,0.11,30,HOUSTON-WESTBURY
224816,prcp,04/01/2008,05/01/2008,34.30444,-89.25639,1,0.90,0.90,0.90,0.90,5.58,0.19,30,LAFAYETTE SPRINGS
346926,prcp,04/01/2008,05/01/2008,34.72528,-97.28139,30,4.01,0.00,0.16,4.92,3.4,0.11,30,PAULS VALLEY 4 WSW
411911,prcp,04/01/2008,05/01/2008,41.19111,-96.57306,30,0.98,0.00,0.06,1.88,3.57,0.12,30,COLUMBUS
408160,prcp,04/01/2008,05/01/2008,35.16472,-88.59944,30,1.91,0.00,0.22,6.66,5.17,0.17,30,SELMER
414390,prcp,04/01/2008,05/01/2008,31.65444,-97.70861,30,1.15,0.00,0.12,3.64,2.99,0.1,30,HURST SPRINGS
148287,prcp,04/01/2008,05/01/2008,37.59833,-101.29083,30,0.42,0.00,0.03,0.94,1.51,0.05,30,ULYSSES 3NE
345563,prcp,04/01/2008,05/01/2008,33.87611,-97.16417,30,1.96,0.00,0.10,2.96,3.33,0.11,30,MARIETTA 5SW
153052,prcp,04/01/2008,05/01/2008,37.95000,-83.66667,1,2.70,2.70,2.70,2.70,4.25,0.14,30,FRENCHBURG 2 W
140264,prcp,04/01/2008,05/01/2008,37.15500,-98.02833,30,1.30,0.00,0.09,2.73,3.16,0.11,30,ANTHONY
405525,prcp,04/01/2008,05/01/2008,35.29833,-86.36306,30,2.17,0.00,0.23,6.88,NA,NA,0,LYNCHBURG
402202,prcp,04/01/2008,05/01/2008,36.01472,-85.13111,30,1.26,0.00,0.18,5.39,4.78,0.16,30,CROSSVILLE EXP STN
220488,prcp,04/01/2008,05/01/2008,34.30611,-89.98056,26,1.10,0.00,0.20,5.09,5.19,0.17,30,BATESVILLE 2 SW
415852,prcp,04/01/2008,05/01/2008,32.32083,-100.12056,28,0.76,0.00,0.05,1.48,NA,NA,0,MERKEL 12 SW
152500,prcp,04/01/2008,05/01/2008,37.71167,-85.83056,30,4.36,0.00,0.20,5.93,3.68,0.12,30,ELIZABETHTOWN KSP P4
166303,prcp,04/01/2008,05/01/2008,32.51556,-92.04056,30,1.77,0.00,0.07,2.23,4.77,0.16,30,MONROE RGNL AP
035228,prcp,04/01/2008,05/01/2008,36.24944,-92.25611,22,4.06,0.00,0.46,10.04,NA,NA,0,NORFORK DAM
141395,prcp,04/01/2008,05/01/2008,37.03472,-96.46306,30,2.62,0.00,0.16,4.86,3.07,0.1,30,CEDAR VALE 5 SSE
345581,prcp,04/01/2008,05/01/2008,34.64556,-97.97778,30,3.26,0.00,0.13,3.90,3.33,0.11,30,MARLOW 1 WSW
032020,prcp,04/01/2008,05/01/2008,34.14750,-94.08889,20,1.87,0.00,0.26,5.25,NA,NA,0,DIERKS DAM
235862,prcp,04/01/2008,05/01/2008,37.07333,-93.87889,30,3.69,0.00,0.29,8.68,4.09,0.14,30,MT VERNON MU SW CTR
162121,prcp,04/01/2008,05/01/2008,32.88694,-93.45694,30,0.52,0.00,0.05,1.53,4.47,0.15,30,COTTON VALLEY 5 NNW
345589,prcp,04/01/2008,05/01/2008,36.15222,-97.62250,30,2.68,0.00,0.14,4.30,3.12,0.1,30,MARSHALL
227132,prcp,04/01/2008,05/01/2008,31.98500,-90.97194,30,1.44,0.00,0.16,4.73,5.84,0.19,30,PORT GIBSON 1 NE
410655,prcp,04/01/2008,05/01/2008,30.03167,-96.21667,30,1.00,0.00,0.07,1.99,3.25,0.11,30,BELLVILLE 6 NNE
237645,prcp,04/01/2008,05/01/2008,36.54194,-93.93667,30,2.65,0.00,0.28,8.41,4.62,0.15,30,SELIGMAN
342125,prcp,04/01/2008,05/01/2008,35.28361,-98.98194,30,1.82,0.00,0.08,2.54,2.49,0.08,30,CORDELL
223605,prcp,04/01/2008,05/01/2008,33.35917,-91.06000,26,2.01,0.00,0.18,4.70,5.4,0.18,30,GREENVILLE
162151,prcp,04/01/2008,05/01/2008,30.52722,-90.11139,30,0.68,0.00,0.13,3.87,5.31,0.18,30,COVINGTON 4 NNW
346729,prcp,04/01/2008,05/01/2008,36.43333,-95.68333,0,NA,NA,NA,NA,NA,NA,0,OOLOGAH DAM
037488,prcp,04/01/2008,05/01/2008,34.89917,-94.19417,30,1.68,0.00,0.20,6.00,4.6,0.15,30,WALDRON
141029,prcp,04/01/2008,05/01/2008,39.36861,-101.44667,30,0.74,0.00,0.05,1.49,1.52,0.05,30,BREWSTER 4 W
419016,prcp,04/01/2008,05/01/2008,33.29361,-99.10056,26,0.55,0.00,0.03,0.83,NA,NA,0,THROCKMORTON 7 NE
345108,prcp,04/01/2008,05/01/2008,34.43389,-96.27167,30,2.86,0.00,0.15,4.61,4.46,0.15,30,LEHIGH
349278,prcp,04/01/2008,05/01/2008,34.36028,-98.30056,30,2.80,0.00,0.10,3.00,2.91,0.1,30,WALTERS
414081,prcp,04/01/2008,05/01/2008,32.18222,-94.79667,30,0.79,0.00,0.08,2.54,3.91,0.13,30,HENDERSON
349101,prcp,04/01/2008,05/01/2008,36.34806,-94.82444,30,4.02,0.00,0.39,11.70,NA,NA,0,UPPER SPAVINAW PORT
418646,prcp,04/01/2008,05/01/2008,31.03722,-97.52833,30,0.89,0.00,0.10,3.06,2.93,0.1,30,STILLHOUSE HOLLOW DAM
158633,prcp,04/01/2008,05/01/2008,37.11667,-82.81667,10,0.78,0.10,0.33,3.31,NA,NA,0,WHITESBURG
349298,prcp,04/01/2008,05/01/2008,36.92194,-95.79861,30,2.35,0.00,0.18,5.49,NA,NA,0,WANN
416959,prcp,04/01/2008,05/01/2008,29.66028,-103.17361,26,0.00,0.00,0.00,0.00,0.44,0.01,30,PERSIMMON GAP
152250,prcp,04/01/2008,05/01/2008,38.71500,-84.59111,15,2.03,0.00,0.19,2.87,4.04,0.13,30,DRY RIDGE KSP POST 6
163331,prcp,04/01/2008,05/01/2008,30.78417,-90.20222,0,NA,NA,NA,NA,5.42,0.18,30,FRANKLINTON 5 SW
141730,prcp,04/01/2008,05/01/2008,38.89722,-100.11361,30,0.67,0.00,0.06,1.79,1.83,0.06,30,COLLYER 10 S
141733,prcp,04/01/2008,05/01/2008,38.07139,-95.35639,30,1.66,0.00,0.14,4.13,NA,NA,0,COLONY
236846,prcp,04/01/2008,05/01/2008,39.54000,-92.79083,9,0.65,0.01,0.29,2.59,NA,NA,0,PRAIRIE HILL 2 WNW
346035,prcp,04/01/2008,05/01/2008,35.14639,-99.49556,30,1.46,0.00,0.06,1.66,2.54,0.08,30,MORAVIA
147397,prcp,04/01/2008,05/01/2008,38.89639,-101.75000,30,0.45,0.00,0.05,1.64,1.6,0.05,30,SHARON SPRINGS
412394,prcp,04/01/2008,05/01/2008,33.81667,-96.56667,25,1.56,0.00,0.10,2.44,3.58,0.12,30,DENISON DAM
232547,prcp,04/01/2008,05/01/2008,37.23333,-90.97000,21,0.00,0.00,0.00,0.00,4.68,0.16,30,ELLINGTON
233094,prcp,04/01/2008,05/01/2008,36.80417,-93.46611,30,2.70,0.00,0.27,8.04,4.32,0.14,30,GALENA
167924,prcp,04/01/2008,05/01/2008,32.35556,-93.64250,30,1.30,0.00,0.11,3.42,4.76,0.16,30,ROBSON
222385,prcp,04/01/2008,05/01/2008,31.95444,-89.93306,30,1.30,0.00,0.15,4.52,6.08,0.2,30,D LO 2 SW
142388,prcp,04/01/2008,05/01/2008,39.53000,-95.39667,30,0.96,0.00,0.11,3.20,3.39,0.11,30,EFFINGHAM
401950,prcp,04/01/2008,05/01/2008,35.07806,-89.66528,30,2.60,0.00,0.33,9.83,NA,NA,0,COLLIERVILLE
143897,prcp,04/01/2008,05/01/2008,39.23333,-98.39333,30,0.64,0.00,0.08,2.38,2.17,0.07,30,HUNTER
160021,prcp,04/01/2008,05/01/2008,30.43972,-90.04639,30,2.15,0.00,0.15,4.47,5.19,0.17,30,ABITA SPRINGS FIRE TWR
401795,prcp,04/01/2008,05/01/2008,36.49750,-87.33556,30,3.60,0.00,0.29,8.56,NA,NA,0,CLARKSVILLE #2
414972,prcp,04/01/2008,05/01/2008,33.22500,-97.83167,30,2.94,0.00,0.16,4.83,NA,NA,0,LAKE BRIDGEPORT DAM
414976,prcp,04/01/2008,05/01/2008,32.82417,-95.52750,30,0.83,0.00,0.13,3.89,3.53,0.12,30,LAKE FORK RSVR
401792,prcp,04/01/2008,05/01/2008,36.62389,-87.41944,27,1.10,0.00,0.13,3.64,NA,NA,0,CLARKSVILLE OUTLAW AP
415113,prcp,04/01/2008,05/01/2008,29.73861,-99.76083,30,0.25,0.00,0.01,0.29,NA,NA,0,LEAKEY
419260,prcp,04/01/2008,05/01/2008,29.58889,-99.51806,30,0.73,0.00,0.03,1.02,NA,NA,0,UTOPIA
233162,prcp,04/01/2008,05/01/2008,36.86583,-92.36056,30,2.05,0.00,0.29,8.70,NA,NA,0,GENTRYVILLE
416130,prcp,04/01/2008,05/01/2008,33.65639,-97.37694,30,2.57,0.00,0.10,3.13,3.21,0.11,30,MUENSTER
416135,prcp,04/01/2008,05/01/2008,34.21917,-102.73278,30,0.11,0.00,0.01,0.24,1.01,0.03,30,MULESHOE #1
416137,prcp,04/01/2008,05/01/2008,33.95444,-102.77833,30,0.37,0.00,0.02,0.45,0.7,0.02,30,MULESHOE NWR
417841,prcp,04/01/2008,05/01/2008,31.80861,-95.14278,30,0.96,0.00,0.06,1.90,3.86,0.13,30,RUSK
417533,prcp,04/01/2008,05/01/2008,28.32944,-97.29472,30,0.67,0.00,0.05,1.39,2.93,0.1,30,REFUGIO 2 NW
417530,prcp,04/01/2008,05/01/2008,28.29389,-97.32972,30,0.60,0.00,0.05,1.49,NA,NA,0,REFUGIO 3 SW
343740,prcp,04/01/2008,05/01/2008,36.74250,-98.13306,30,1.13,0.00,0.07,2.03,2.8,0.09,30,GREAT SALT PLAINS DAM
412244,prcp,04/01/2008,05/01/2008,32.85250,-96.85556,30,1.02,0.00,0.13,3.85,3.46,0.12,30,DALLAS LOVE FLD
412242,prcp,04/01/2008,05/01/2008,32.89778,-97.01889,30,1.14,0.00,0.13,3.85,3.2,0.11,30,DALLAS FT WORTH AP
412240,prcp,04/01/2008,05/01/2008,36.01667,-102.55000,30,0.08,0.00,0.00,0.10,1.35,0.05,30,DALHART MUNI AP
229079,prcp,04/01/2008,05/01/2008,34.38028,-89.53583,30,1.23,0.00,0.17,5.03,5.19,0.17,30,UNIVERSITY
147551,prcp,04/01/2008,05/01/2008,38.74306,-97.66778,30,0.90,0.00,0.14,4.17,NA,NA,0,SMOLAN 1 NE
226084,prcp,04/01/2008,05/01/2008,34.90556,-89.56194,30,2.05,0.00,0.25,7.37,5.3,0.18,30,MT PLEASANT 4SW
145536,prcp,04/01/2008,05/01/2008,37.18722,-95.45083,30,2.67,0.00,0.22,6.51,3.95,0.13,30,MOUND VALLEY 3 WSW
229072,prcp,04/01/2008,05/01/2008,31.68444,-90.77861,30,1.24,0.00,0.12,3.68,5.54,0.18,30,UNION CHURCH
410509,prcp,04/01/2008,05/01/2008,30.14111,-98.82000,30,0.30,0.00,0.01,0.39,2.23,0.07,30,BANKERSMITH
143074,prcp,04/01/2008,05/01/2008,37.50806,-94.83917,30,2.23,0.00,0.24,7.09,3.98,0.13,30,GIRARD
414710,prcp,04/01/2008,05/01/2008,31.67278,-102.41333,28,0.31,0.00,0.01,0.38,NA,NA,0,K-BAR RCH
033862,prcp,04/01/2008,05/01/2008,34.60528,-92.00722,30,4.04,0.00,0.35,10.44,5.09,0.17,30,KEO
238313,prcp,04/01/2008,05/01/2008,36.58861,-92.25667,30,2.70,0.00,0.23,6.79,4.02,0.13,30,TECUMSEH
169369,prcp,04/01/2008,05/01/2008,30.69500,-92.26639,0,NA,NA,NA,NA,NA,NA,0,VILLE PLATTE
156882,prcp,04/01/2008,05/01/2008,37.21639,-86.89389,30,3.70,0.00,0.24,7.10,4.16,0.14,30,ROCHESTER FERRY
401957,prcp,04/01/2008,05/01/2008,35.63861,-87.08722,30,1.61,0.00,0.21,6.35,4.85,0.16,30,COLUMBIA 3 WNW
413280,prcp,04/01/2008,05/01/2008,30.90722,-102.91528,21,0.00,0.00,0.00,0.00,0.72,0.02,30,FT STOCKTON
154958,prcp,04/01/2008,05/01/2008,38.11528,-85.64500,30,2.52,0.00,0.22,6.65,NA,NA,0,LOUISVILLE WFO
413284,prcp,04/01/2008,05/01/2008,32.81917,-97.36139,30,1.40,0.00,0.15,4.36,NA,NA,0,FT WORTH MEACHAM FLD
413285,prcp,04/01/2008,05/01/2008,32.83389,-97.29750,30,1.29,0.00,0.14,4.30,NA,NA,0,FT WORTH WSFO
413289,prcp,04/01/2008,05/01/2008,32.84722,-97.47611,30,1.63,0.00,0.18,5.36,NA,NA,0,FT WORTH NATURE CTR
154951,prcp,04/01/2008,05/01/2008,38.22806,-85.66361,30,2.29,0.00,0.20,5.85,NA,NA,0,LOUISVILLE BOWMAN FLD
154954,prcp,04/01/2008,05/01/2008,38.18111,-85.73917,30,2.55,0.00,0.20,6.13,3.91,0.13,30,LOUISVILLE STANDIFORD FLD
154955,prcp,04/01/2008,05/01/2008,38.28333,-85.80000,29,0.70,0.00,0.09,2.63,3.88,0.13,30,LOUISVILLE UPPR GAGE
238223,prcp,04/01/2008,05/01/2008,38.96639,-93.41944,30,1.92,0.00,0.21,6.40,4.11,0.14,30,SWEET SPRINGS
144775,prcp,04/01/2008,05/01/2008,39.66583,-99.57722,30,0.91,0.00,0.08,2.53,2.08,0.07,30,LOGAN
417994,prcp,04/01/2008,05/01/2008,31.28417,-98.75889,28,1.44,0.00,0.13,3.51,NA,NA,0,SAN SABA 7 NW
156155,prcp,04/01/2008,05/01/2008,37.25917,-86.97778,19,3.45,0.00,0.28,5.37,4.13,0.14,30,PARADISE STEAM PLT
036918,prcp,04/01/2008,05/01/2008,34.49778,-91.55778,30,3.50,0.00,0.33,9.78,5.14,0.17,30,STUTTGART
223671,prcp,04/01/2008,05/01/2008,30.37722,-89.12278,1,0.00,0.00,0.00,0.00,5.06,0.17,30,GULFPORT NAVAL CTR
407808,prcp,04/01/2008,05/01/2008,35.80833,-85.63778,30,1.38,0.00,0.16,4.71,NA,NA,0,ROCK ISLAND SP
414402,prcp,04/01/2008,05/01/2008,30.25333,-98.57111,30,0.40,0.00,0.04,1.12,2.49,0.08,30,HYE
165065,prcp,04/01/2008,05/01/2008,30.00306,-92.78083,30,2.27,0.00,0.09,2.80,4.27,0.14,30,LAKE ARTHUR 10 SW
160548,prcp,04/01/2008,05/01/2008,30.41917,-91.13028,30,0.82,0.00,0.10,3.15,5.61,0.19,30,BATON ROUGE CONCORD
160549,prcp,04/01/2008,05/01/2008,30.53722,-91.14694,30,0.76,0.00,0.09,2.67,5.56,0.19,30,BATON ROUGE RYAN AP
238555,prcp,04/01/2008,05/01/2008,38.86500,-93.60972,29,1.51,0.00,0.22,6.39,NA,NA,0,VALLEY CITY
224173,prcp,04/01/2008,05/01/2008,34.82194,-89.43472,30,2.53,0.00,0.29,8.55,5.31,0.18,30,HOLLY SPRINGS 4 N
230143,prcp,04/01/2008,05/01/2008,39.89139,-94.36000,30,1.48,0.00,0.24,7.10,3.38,0.11,30,AMITY 4 NE
030064,prcp,04/01/2008,05/01/2008,35.92889,-91.05833,30,2.09,0.00,0.26,7.81,4.54,0.15,30,ALICIA
150804,prcp,04/01/2008,05/01/2008,38.42333,-83.99833,30,1.42,0.00,0.08,2.27,3.91,0.13,30,BLUE LICK SPRINGS
030664,prcp,04/01/2008,05/01/2008,34.46917,-93.95667,15,5.07,0.00,0.86,12.89,5.92,0.2,30,BIG FORK 1 SSE
144807,prcp,04/01/2008,05/01/2008,39.96944,-99.53389,30,0.76,0.00,0.09,2.60,2.24,0.07,30,LONG ISLAND 1N
030842,prcp,04/01/2008,05/01/2008,35.72000,-92.47083,30,4.05,0.00,0.37,11.20,NA,NA,0,BOTKINBURG 3 NE
144802,prcp,04/01/2008,05/01/2008,39.15417,-97.33528,30,0.86,0.00,0.09,2.79,2.26,0.08,30,LONGFORD
225776,prcp,04/01/2008,05/01/2008,32.33472,-88.74417,30,1.01,0.00,0.11,3.42,5.62,0.19,30,MERIDIAN KEY FLD
144559,prcp,04/01/2008,05/01/2008,38.95806,-95.25111,30,0.85,0.00,0.11,3.40,3.54,0.12,30,LAWRENCE
401790,prcp,04/01/2008,05/01/2008,36.54667,-87.35639,30,2.15,0.00,0.24,7.24,4.26,0.14,30,CLARKSVILLE SEWAGE PLT
034548,prcp,04/01/2008,05/01/2008,33.25056,-93.23361,0,NA,NA,NA,NA,4.71,0.16,30,MAGNOLIA
223340,prcp,04/01/2008,05/01/2008,32.92667,-88.85361,30,0.98,0.00,0.16,4.66,5.87,0.2,30,GHOLSON 8 W
166466,prcp,04/01/2008,05/01/2008,30.95028,-90.30611,30,0.74,0.00,0.10,3.11,NA,NA,0,MT HERMON 2 W
168785,prcp,04/01/2008,05/01/2008,32.70306,-92.08167,25,1.72,0.00,0.08,1.92,5.17,0.17,30,STERLINGTON
413639,prcp,04/01/2008,05/01/2008,32.54083,-98.38139,30,5.13,0.00,0.23,6.76,NA,NA,0,GORDON 1 SW
155235,prcp,04/01/2008,05/01/2008,36.85833,-88.66861,30,3.75,0.00,0.23,6.93,4.87,0.16,30,MAYFIELD STATE POLIC
414577,prcp,04/01/2008,05/01/2008,32.76806,-94.35611,30,1.11,0.00,0.14,4.17,4.07,0.14,30,JEFFERSON
148719,prcp,04/01/2008,05/01/2008,39.39972,-96.41028,30,1.04,0.00,0.07,2.25,NA,NA,0,WESTMORELAND
414575,prcp,04/01/2008,05/01/2008,29.76639,-97.31639,30,1.22,0.00,0.06,1.66,3.09,0.1,30,JEDDO 3S
035760,prcp,04/01/2008,05/01/2008,34.58306,-93.90111,30,2.15,0.00,0.26,7.73,4.98,0.17,30,PINE RIDGE
231145,prcp,04/01/2008,05/01/2008,38.26111,-94.40500,30,1.25,0.00,0.18,5.55,4.05,0.14,30,BUTLER 4W
148061,prcp,04/01/2008,05/01/2008,38.43306,-96.55778,30,2.55,0.00,0.14,4.23,NA,NA,0,TALLGRASS PRAIRIE NP
414570,prcp,04/01/2008,05/01/2008,33.25444,-100.57250,30,2.60,0.00,0.10,3.08,1.73,0.06,30,JAYTON
037592,prcp,04/01/2008,05/01/2008,34.65083,-93.53500,30,1.30,0.00,0.16,4.80,4.76,0.16,30,WASHITA
417066,prcp,04/01/2008,05/01/2008,32.92583,-94.93972,30,2.28,0.00,0.14,4.35,3.67,0.12,30,PITTSBURG 5 SSE
412741,prcp,04/01/2008,05/01/2008,31.22083,-99.84944,30,3.12,0.00,0.13,3.82,NA,NA,0,EDEN
417060,prcp,04/01/2008,05/01/2008,33.59917,-100.53194,30,1.25,0.00,0.05,1.48,1.6,0.05,30,PITCHFORK RCH
151227,prcp,04/01/2008,05/01/2008,37.53194,-87.26694,30,4.06,0.00,0.24,7.28,4.4,0.15,30,CALHOUN LOCK 2
160945,prcp,04/01/2008,05/01/2008,30.78083,-89.85667,13,1.30,0.00,0.18,2.29,5.4,0.18,30,BOGALUSA
343998,prcp,04/01/2008,05/01/2008,34.62861,-99.13944,30,3.88,0.00,0.15,4.50,NA,NA,0,HEADRICK
342912,prcp,04/01/2008,05/01/2008,36.41944,-97.87472,30,2.22,0.00,0.09,2.59,3.25,0.11,30,ENID
224001,prcp,04/01/2008,05/01/2008,34.62611,-89.18250,30,1.20,0.00,0.22,6.47,5.46,0.18,30,HICKORY FLAT
221707,prcp,04/01/2008,05/01/2008,34.18639,-90.55722,30,1.20,0.00,0.24,7.34,5.11,0.17,30,CLARKSDALE
150063,prcp,04/01/2008,05/01/2008,36.68972,-85.14111,30,1.60,0.00,0.18,5.31,4.21,0.14,30,ALBANY
405089,prcp,04/01/2008,05/01/2008,35.26389,-87.35139,30,1.07,0.00,0.16,4.71,4.86,0.16,30,LAWRENCEBURG FILT PLT
340670,prcp,04/01/2008,05/01/2008,34.85472,-95.06972,30,5.10,0.00,0.36,10.69,NA,NA,0,BENGAL
161941,prcp,04/01/2008,05/01/2008,31.51833,-92.71417,30,1.65,0.00,0.11,3.24,NA,NA,0,COLFAX
410271,prcp,04/01/2008,05/01/2008,33.44056,-98.37083,30,1.06,0.00,0.07,2.16,2.36,0.08,30,ANTELOPE
140676,prcp,04/01/2008,05/01/2008,37.82639,-99.65417,30,0.52,0.00,0.06,1.87,2.1,0.07,30,BELLEFONT 3S
413525,prcp,04/01/2008,05/01/2008,30.18722,-96.85944,30,1.63,0.00,0.07,2.23,2.95,0.1,30,GIDDINGS 5 E
227921,prcp,04/01/2008,05/01/2008,34.63139,-89.95917,30,1.15,0.00,0.22,6.71,5.27,0.18,30,SENATOBIA
